v1,v2,v3,v4,v5,v6
KRID,KRID(id):(a-schema)::-:1589851437.6,ATV,2,previousPosition,
KRID,KRID(id):(a-schema)::-:1589851437.6,ATV,2,parentPosition,
KRID,KRID(id):(a-schema)::-:1589851437.6,ATV,annotation,DeN,
KRID,KRID(id):(a-schema)::-:1589851437.6,ATV,a-schema,id,
KRID,KRID(id):(d-schema)::-:1589851437.6,ATN,DeN,documentation,
KRID,KRID(id):(d-schema)::-:1589851437.6,ATN,seq,,
KRID,KRID(id):(d-schema)::-:1589851437.6,ATN,minOccurs,1,
KRID,KRID(id):(d-schema)::-:1589851437.6,ATN,previousPosition,3,
KRID,KRID(id):(d-schema)::-:1589851437.6,ATN,KRID,KRID(id):(d-schema)::-:1589851437.6,
KRID,KRID(id):(d-schema)::-:1589851437.6,ATN,maxOccurs,1,
KRID,KRID(id):(d-schema)::-:1589851437.6,ATN,value,this is a simpler xtag xsd,
KRID,KRID(id):(d-schema)::-:1589851437.6,ATN,FILE,t1.xsd,
KRID,KRID(id):(d-schema)::-:1589851437.6,ATN,peer,,
KRID,KRID(id):(d-schema)::-:1589851437.6,ATN,position,4,
KRID,KRID(id):(d-schema)::-:1589851437.6,ATN,id,d-schema,
KRID,KRID(id):(d-schema)::-:1589851437.6,ATN,parentKRID,KRID(id):(a-schema)::-:1589851437.6,
KRID,KRID(id):(d-schema)::-:1589851437.6,ATN,parentPosition,3,
KRID,KRID(id):(d-schema)::-:1589851437.6,ATV,,peer,
KRID,KRID(id):(d-schema)::-:1589851437.6,ATV,,seq,
KRID,KRID(id):(d-schema)::-:1589851437.6,ATV,d-schema,id,
KRID,KRID(id):(d-schema)::-:1589851437.6,ATV,documentation,DeN,
KRID,KRID(id):(d-schema)::-:1589851437.6,ATV,t1.xsd,FILE,
KRID,KRID(id):(d-schema)::-:1589851437.6,ATV,1,maxOccurs,
KRID,KRID(id):(d-schema)::-:1589851437.6,ATV,1,minOccurs,
KRID,KRID(id):(d-schema)::-:1589851437.6,ATV,3,previousPosition,
KRID,KRID(id):(d-schema)::-:1589851437.6,ATV,3,parentPosition,
KRID,KRID(id):(d-schema)::-:1589851437.6,ATV,this is a simpler xtag xsd,value,
KRID,KRID(id):(d-schema)::-:1589851437.6,ATV,4,position,
KRID,KRID(id):(x0)::-:1589851437.61,ATN,name,tagx0,
KRID,KRID(id):(x0)::-:1589851437.61,ATN,minOccurs,1,
KRID,KRID(id):(x0)::-:1589851437.61,ATN,previousPosition,6,
KRID,KRID(id):(x0)::-:1589851437.61,ATN,KRID,KRID(id):(x0)::-:1589851437.61,
KRID,KRID(id):(x0)::-:1589851437.61,ATN,maxOccurs,1,
KRID,KRID(id):(x0)::-:1589851437.61,ATN,DeN,element,
KRID,KRID(id):(x0)::-:1589851437.61,ATN,FILE,t1.xsd,
KRID,KRID(id):(x0)::-:1589851437.61,ATN,peer,,
KRID,KRID(id):(x0)::-:1589851437.61,ATN,position,7,
KRID,KRID(id):(x0)::-:1589851437.61,ATN,seq,,
KRID,KRID(id):(x0)::-:1589851437.61,ATN,id,x0,
KRID,KRID(id):(x0)::-:1589851437.61,ATN,parentKRID,KRID(name):(xxschema):,
KRID,KRID(id):(x0)::-:1589851437.61,ATN,parentPosition,2,
KRID,KRID(id):(x0)::-:1589851437.61,ATV,,peer,
KRID,KRID(id):(x0)::-:1589851437.61,ATV,,seq,
KRID,KRID(id):(x0)::-:1589851437.61,ATV,t1.xsd,FILE,
KRID,KRID(id):(x0)::-:1589851437.61,ATV,tagx0,name,
KRID,KRID(id):(x0)::-:1589851437.61,ATV,element,DeN,
KRID,KRID(id):(x0)::-:1589851437.61,ATV,1,maxOccurs,
KRID,KRID(id):(x0)::-:1589851437.61,ATV,1,minOccurs,
KRID,KRID(id):(x0)::-:1589851437.61,ATV,2,parentPosition,
KRID,KRID(id):(x0)::-:1589851437.61,ATV,7,position,
KRID,KRID(id):(x0)::-:1589851437.61,ATV,6,previousPosition,
KRID,KRID(id):(x0)::-:1589851437.61,ATV,x0,id,
KRID,KRID(id):(D-tagx0)::-:1589851437.61,ATN,DeN,documentation,
KRID,KRID(id):(D-tagx0)::-:1589851437.61,ATN,seq,,
KRID,KRID(id):(D-tagx0)::-:1589851437.61,ATN,minOccurs,1,
KRID,KRID(id):(D-tagx0)::-:1589851437.61,ATN,previousPosition,8,
KRID,KRID(id):(D-tagx0)::-:1589851437.61,ATN,KRID,KRID(id):(D-tagx0)::-:1589851437.61,
KRID,KRID(id):(D-tagx0)::-:1589851437.61,ATN,maxOccurs,1,
KRID,KRID(id):(D-tagx0)::-:1589851437.61,ATN,value,this is the beginning tag,
KRID,KRID(id):(D-tagx0)::-:1589851437.61,ATN,FILE,t1.xsd,
KRID,KRID(id):(D-tagx0)::-:1589851437.61,ATN,peer,,
KRID,KRID(id):(D-tagx0)::-:1589851437.61,ATN,position,9,
KRID,KRID(id):(D-tagx0)::-:1589851437.61,ATN,id,D-tagx0,
KRID,KRID(id):(D-tagx0)::-:1589851437.61,ATN,parentKRID,KRID(id):(A-tagx0)::-:1589851437.61,
KRID,KRID(id):(D-tagx0)::-:1589851437.61,ATN,parentPosition,8,
KRID,KRID(id):(D-tagx0)::-:1589851437.61,ATV,,peer,
KRID,KRID(id):(D-tagx0)::-:1589851437.61,ATV,,seq,
KRID,KRID(id):(D-tagx0)::-:1589851437.61,ATV,documentation,DeN,
KRID,KRID(id):(D-tagx0)::-:1589851437.61,ATV,t1.xsd,FILE,
KRID,KRID(id):(D-tagx0)::-:1589851437.61,ATV,1,maxOccurs,
KRID,KRID(id):(D-tagx0)::-:1589851437.61,ATV,1,minOccurs,
KRID,KRID(id):(D-tagx0)::-:1589851437.61,ATV,this is the beginning tag,value,
KRID,KRID(id):(D-tagx0)::-:1589851437.61,ATV,9,position,
KRID,KRID(id):(D-tagx0)::-:1589851437.61,ATV,8,previousPosition,
KRID,KRID(id):(D-tagx0)::-:1589851437.61,ATV,8,parentPosition,
KRID,KRID(id):(D-tagx0)::-:1589851437.61,ATV,D-tagx0,id,
KRID,KRID(id):(A-tagx0)::-:1589851437.61,ATN,seq,,
KRID,KRID(id):(A-tagx0)::-:1589851437.61,ATN,minOccurs,1,
KRID,KRID(id):(A-tagx0)::-:1589851437.61,ATN,previousPosition,7,
KRID,KRID(id):(A-tagx0)::-:1589851437.61,ATN,KRID,KRID(id):(A-tagx0)::-:1589851437.61,
KRID,KRID(id):(A-tagx0)::-:1589851437.61,ATN,maxOccurs,1,
KRID,KRID(id):(A-tagx0)::-:1589851437.61,ATN,DeN,annotation,
KRID,KRID(id):(A-tagx0)::-:1589851437.61,ATN,FILE,t1.xsd,
KRID,KRID(id):(A-tagx0)::-:1589851437.61,ATN,peer,,
KRID,KRID(id):(A-tagx0)::-:1589851437.61,ATN,position,8,
KRID,KRID(id):(A-tagx0)::-:1589851437.61,ATN,id,A-tagx0,
KRID,KRID(id):(A-tagx0)::-:1589851437.61,ATN,parentKRID,KRID(id):(x0)::-:1589851437.61,
KRID,KRID(id):(A-tagx0)::-:1589851437.61,ATN,parentPosition,7,
KRID,KRID(id):(A-tagx0)::-:1589851437.61,ATV,,peer,
KRID,KRID(id):(A-tagx0)::-:1589851437.61,ATV,,seq,
KRID,KRID(id):(A-tagx0)::-:1589851437.61,ATV,t1.xsd,FILE,
KRID,KRID(id):(A-tagx0)::-:1589851437.61,ATV,1,maxOccurs,
KRID,KRID(id):(A-tagx0)::-:1589851437.61,ATV,1,minOccurs,
KRID,KRID(id):(A-tagx0)::-:1589851437.61,ATV,7,previousPosition,
KRID,KRID(id):(A-tagx0)::-:1589851437.61,ATV,7,parentPosition,
KRID,KRID(id):(A-tagx0)::-:1589851437.61,ATV,A-tagx0,id,
KRID,KRID(id):(A-tagx0)::-:1589851437.61,ATV,8,position,
KRID,KRID(id):(A-tagx0)::-:1589851437.61,ATV,annotation,DeN,
KRID,KRID(id):(sx0)::-:1589851437.61,ATN,seq,,
KRID,KRID(id):(sx0)::-:1589851437.61,ATN,minOccurs,1,
KRID,KRID(id):(sx0)::-:1589851437.61,ATN,masterPKI,KRID(id):(x0)::-:1589851437.61,
KRID,KRID(id):(sx0)::-:1589851437.61,ATN,previousPosition,12,
KRID,KRID(id):(sx0)::-:1589851437.61,ATN,masterPU,7,
KRID,KRID(id):(sx0)::-:1589851437.61,ATN,KRID,KRID(id):(sx0)::-:1589851437.61,
KRID,KRID(id):(sx0)::-:1589851437.61,ATN,maxOccurs,1,
KRID,KRID(id):(sx0)::-:1589851437.61,ATN,DeN,sequence,
KRID,KRID(id):(sx0)::-:1589851437.61,ATN,FILE,t1.xsd,
KRID,KRID(id):(sx0)::-:1589851437.61,ATN,peer,,
KRID,KRID(id):(sx0)::-:1589851437.61,ATN,position,13,
KRID,KRID(id):(sx0)::-:1589851437.61,ATN,id,sx0,
KRID,KRID(id):(sx0)::-:1589851437.61,ATN,parentKRID,KRID(id):(cx0)::-:1589851437.61,
KRID,KRID(id):(sx0)::-:1589851437.61,ATN,parentPosition,12,
KRID,KRID(id):(sx0)::-:1589851437.61,ATV,,peer,
KRID,KRID(id):(sx0)::-:1589851437.61,ATV,,seq,
KRID,KRID(id):(sx0)::-:1589851437.61,ATV,KRID(id):(x0)::-:1589851437.61,masterPKI,
KRID,KRID(id):(sx0)::-:1589851437.61,ATV,13,position,
KRID,KRID(id):(sx0)::-:1589851437.61,ATV,12,previousPosition,
KRID,KRID(id):(sx0)::-:1589851437.61,ATV,12,parentPosition,
KRID,KRID(id):(sx0)::-:1589851437.61,ATV,sx0,id,
KRID,KRID(id):(sx0)::-:1589851437.61,ATV,sequence,DeN,
KRID,KRID(id):(sx0)::-:1589851437.61,ATV,t1.xsd,FILE,
KRID,KRID(id):(sx0)::-:1589851437.61,ATV,1,maxOccurs,
KRID,KRID(id):(sx0)::-:1589851437.61,ATV,1,minOccurs,
KRID,KRID(id):(sx0)::-:1589851437.61,ATV,7,masterPU,
KRID,KRID(id):(x0x5)::-:1589851437.61,ATN,seq,2,
KRID,KRID(id):(x0x5)::-:1589851437.61,ATN,minOccurs,1,
KRID,KRID(id):(x0x5)::-:1589851437.61,ATN,masterPKI,KRID(id):(x0)::-:1589851437.61,
KRID,KRID(id):(x0x5)::-:1589851437.61,ATN,previousPosition,14,
KRID,KRID(id):(x0x5)::-:1589851437.61,ATN,masterPU,7,
KRID,KRID(id):(x0x5)::-:1589851437.61,ATN,KRID,KRID(id):(x0x5)::-:1589851437.61,
KRID,KRID(id):(x0x5)::-:1589851437.61,ATN,maxOccurs,unbounded,
KRID,KRID(id):(x0x5)::-:1589851437.61,ATN,DeN,element,
KRID,KRID(id):(x0x5)::-:1589851437.61,ATN,FILE,t1.xsd,
KRID,KRID(id):(x0x5)::-:1589851437.61,ATN,peer,,
KRID,KRID(id):(x0x5)::-:1589851437.61,ATN,position,15,
KRID,KRID(id):(x0x5)::-:1589851437.61,ATN,ref,tagx5,
KRID,KRID(id):(x0x5)::-:1589851437.61,ATN,id,x0x5,
KRID,KRID(id):(x0x5)::-:1589851437.61,ATN,parentKRID,KRID(id):(sx0)::-:1589851437.61,
KRID,KRID(id):(x0x5)::-:1589851437.61,ATN,parentPosition,13,
KRID,KRID(id):(x0x5)::-:1589851437.61,ATV,,peer,
KRID,KRID(id):(x0x5)::-:1589851437.61,ATV,KRID(id):(x0)::-:1589851437.61,masterPKI,
KRID,KRID(id):(x0x5)::-:1589851437.61,ATV,13,parentPosition,
KRID,KRID(id):(x0x5)::-:1589851437.61,ATV,15,position,
KRID,KRID(id):(x0x5)::-:1589851437.61,ATV,14,previousPosition,
KRID,KRID(id):(x0x5)::-:1589851437.61,ATV,x0x5,id,
KRID,KRID(id):(x0x5)::-:1589851437.61,ATV,tagx5,ref,
KRID,KRID(id):(x0x5)::-:1589851437.61,ATV,unbounded,maxOccurs,
KRID,KRID(id):(x0x5)::-:1589851437.61,ATV,t1.xsd,FILE,
KRID,KRID(id):(x0x5)::-:1589851437.61,ATV,element,DeN,
KRID,KRID(id):(x0x5)::-:1589851437.61,ATV,1,minOccurs,
KRID,KRID(id):(x0x5)::-:1589851437.61,ATV,2,seq,
KRID,KRID(id):(x0x5)::-:1589851437.61,ATV,7,masterPU,
KRID,KRID(DeN):(elementname)::-:1589851437.62,ATN,DeN,elementname,
KRID,KRID(DeN):(elementname)::-:1589851437.62,ATN,seq,,
KRID,KRID(DeN):(elementname)::-:1589851437.62,ATN,minOccurs,1,
KRID,KRID(DeN):(elementname)::-:1589851437.62,ATN,value,tagx0,
KRID,KRID(DeN):(elementname)::-:1589851437.62,ATN,KRID,KRID(DeN):(elementname)::-:1589851437.62,
KRID,KRID(DeN):(elementname)::-:1589851437.62,ATN,maxOccurs,1,
KRID,KRID(DeN):(elementname)::-:1589851437.62,ATN,previousPosition,17,
KRID,KRID(DeN):(elementname)::-:1589851437.62,ATN,FILE,t1.xsd,
KRID,KRID(DeN):(elementname)::-:1589851437.62,ATN,peer,,
KRID,KRID(DeN):(elementname)::-:1589851437.62,ATN,position,18,
KRID,KRID(DeN):(elementname)::-:1589851437.62,ATN,parentKRID,KRID(id):(x0)::-:1589851437.61,
KRID,KRID(DeN):(elementname)::-:1589851437.62,ATN,parentPosition,7,
KRID,KRID(DeN):(elementname)::-:1589851437.62,ATV,,peer,
KRID,KRID(DeN):(elementname)::-:1589851437.62,ATV,,seq,
KRID,KRID(DeN):(elementname)::-:1589851437.62,ATV,elementname,DeN,
KRID,KRID(DeN):(elementname)::-:1589851437.62,ATV,17,previousPosition,
KRID,KRID(DeN):(elementname)::-:1589851437.62,ATV,18,position,
KRID,KRID(DeN):(elementname)::-:1589851437.62,ATV,t1.xsd,FILE,
KRID,KRID(DeN):(elementname)::-:1589851437.62,ATV,tagx0,value,
KRID,KRID(DeN):(elementname)::-:1589851437.62,ATV,1,maxOccurs,
KRID,KRID(DeN):(elementname)::-:1589851437.62,ATV,1,minOccurs,
KRID,KRID(DeN):(elementname)::-:1589851437.62,ATV,7,parentPosition,
DeN,elementname,parentDeN,element,,
DeN,sequence,parentDeN,complexType,,
DeN,documentation,parentDeN,annotation,,
DeN,documentation,parentDeN,annotation,,1589851437.61
DeN,element,parentDeN,sequence,,
DeN,element,parentDeN,sequence,,1589851437.61
DeN,element,parentDeN,schema,,
DeN,complexType,parentDeN,element,,
DeN,annotation,parentDeN,element,,
DeN,annotation,parentDeN,schema,,
DeN,schema,parentDeN,,,
POSITION,11,ATN,DeN,/annotation,
POSITION,11,ATN,previousPosition,10,
POSITION,10,ATN,DeN,/documentation,
POSITION,10,ATN,previousPosition,9,
POSITION,13,ATN,DeN,sequence,
POSITION,13,ATN,previousPosition,12,
POSITION,13,KRID,KRID(id):(sx0)::-:1589851437.61,,
POSITION,12,ATN,DeN,complexType,
POSITION,12,ATN,previousPosition,11,
POSITION,12,KRID,KRID(id):(cx0)::-:1589851437.61,,
POSITION,15,ATN,seq,2,
POSITION,15,ATN,DeN,element,
POSITION,15,ATN,previousPosition,14,
POSITION,15,KRID,KRID(id):(x0x5)::-:1589851437.61,,
POSITION,15,relationship,CS,7,
POSITION,14,ATN,seq,1,
POSITION,14,ATN,DeN,element,
POSITION,14,ATN,previousPosition,13,
POSITION,14,KRID,KRID(id):(x0x1)::-:1589851437.61,,
POSITION,14,relationship,CS,7,
POSITION,17,ATN,DeN,/complexType,
POSITION,17,ATN,previousPosition,16,
POSITION,16,ATN,DeN,/sequence,
POSITION,16,ATN,previousPosition,15,
POSITION,19,ATN,DeN,/elementname,
POSITION,19,ATN,previousPosition,18,
POSITION,18,ATN,DeN,elementname,
POSITION,18,ATN,previousPosition,17,
POSITION,18,KRID,KRID(DeN):(elementname)::-:1589851437.62,,
POSITION,20,ATN,DeN,/element,
POSITION,20,ATN,previousPosition,19,
POSITION,1,ATN,DeN,!--
file,
POSITION,1,ATN,previousPosition,0,
POSITION,3,ATN,DeN,annotation,
POSITION,3,ATN,previousPosition,2,
POSITION,3,KRID,KRID(id):(a-schema)::-:1589851437.6,,
POSITION,2,ATN,DeN,schema,
POSITION,2,ATN,previousPosition,1,
POSITION,2,KRID,KRID(name):(xxschema):,,
POSITION,5,ATN,DeN,/documentation,
POSITION,5,ATN,previousPosition,4,
POSITION,4,ATN,DeN,documentation,
POSITION,4,ATN,previousPosition,3,
POSITION,4,KRID,KRID(id):(d-schema)::-:1589851437.6,,
POSITION,7,ATN,DeN,element,
POSITION,7,ATN,previousPosition,6,
POSITION,7,KRID,KRID(id):(x0)::-:1589851437.61,,
POSITION,6,ATN,DeN,/annotation,
POSITION,6,ATN,previousPosition,5,
POSITION,9,ATN,DeN,documentation,
POSITION,9,ATN,previousPosition,8,
POSITION,9,KRID,KRID(id):(D-tagx0)::-:1589851437.61,,
POSITION,8,ATN,DeN,annotation,
POSITION,8,ATN,previousPosition,7,
POSITION,8,KRID,KRID(id):(A-tagx0)::-:1589851437.61,,
POSITION,21,ATN,DeN,/schema,
POSITION,21,ATN,previousPosition,20,
parentKRID,,KRID:SEQ,KRID(name):(xxschema):,,
parentKRID,,KRID:PEER,KRID(name):(xxschema):,,
parentKRID,KRID(name):(xxschema):,KRID:SEQ,KRID(id):(x0)::-:1589851437.61,,
parentKRID,KRID(name):(xxschema):,KRID:SEQ,KRID(id):(a-schema)::-:1589851437.6,,
parentKRID,KRID(name):(xxschema):,KRID:PEER,KRID(id):(x0)::-:1589851437.61,,
parentKRID,KRID(name):(xxschema):,KRID:PEER,KRID(id):(a-schema)::-:1589851437.6,,
parentKRID,KRID(id):(cx0)::-:1589851437.61,KRID:SEQ,KRID(id):(sx0)::-:1589851437.61,,
parentKRID,KRID(id):(cx0)::-:1589851437.61,KRID:PEER,KRID(id):(sx0)::-:1589851437.61,,
parentKRID,KRID(id):(a-schema)::-:1589851437.6,KRID:SEQ,KRID(id):(d-schema)::-:1589851437.6,,
parentKRID,KRID(id):(a-schema)::-:1589851437.6,KRID:PEER,KRID(id):(d-schema)::-:1589851437.6,,
parentKRID,KRID(id):(x0)::-:1589851437.61,KRID:SEQ,KRID(id):(A-tagx0)::-:1589851437.61,,
parentKRID,KRID(id):(x0)::-:1589851437.61,KRID:SEQ,KRID(DeN):(elementname)::-:1589851437.62,,
parentKRID,KRID(id):(x0)::-:1589851437.61,KRID:SEQ,KRID(id):(cx0)::-:1589851437.61,,
parentKRID,KRID(id):(x0)::-:1589851437.61,KRID:PEER,KRID(id):(A-tagx0)::-:1589851437.61,,
parentKRID,KRID(id):(x0)::-:1589851437.61,KRID:PEER,KRID(DeN):(elementname)::-:1589851437.62,,
parentKRID,KRID(id):(x0)::-:1589851437.61,KRID:PEER,KRID(id):(cx0)::-:1589851437.61,,
parentKRID,KRID(id):(A-tagx0)::-:1589851437.61,KRID:SEQ,KRID(id):(D-tagx0)::-:1589851437.61,,
parentKRID,KRID(id):(A-tagx0)::-:1589851437.61,KRID:PEER,KRID(id):(D-tagx0)::-:1589851437.61,,
parentKRID,KRID(id):(sx0)::-:1589851437.61,KRID:SEQ,KRID(id):(x0x1)::-:1589851437.61,1,
parentKRID,KRID(id):(sx0)::-:1589851437.61,KRID:SEQ,KRID(id):(x0x5)::-:1589851437.61,2,
parentKRID,KRID(id):(sx0)::-:1589851437.61,KRID:PEER,KRID(id):(x0x1)::-:1589851437.61,,
parentKRID,KRID(id):(sx0)::-:1589851437.61,KRID:PEER,KRID(id):(x0x5)::-:1589851437.61,,
FIRST,KRID(name):(xxschema):,,,,
