v1,v2,v3,v4,v5,v6
KRID,KRID(DeN):(xsd:annotation)::-:!!0!!KRID(id):(uuid-a21e6dc4-b67c-4120-b881-ce72882fc958)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,ATN,parentPosition,3,
KRID,KRID(id):(uuid-04d8f96c-b5fc-458e-8de4-f5e2746e8b8b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,ATN,name,PublicationDate,
KRID,KRID(id):(uuid-04d8f96c-b5fc-458e-8de4-f5e2746e8b8b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,ATN,minOccurs,1,
KRID,KRID(id):(uuid-04d8f96c-b5fc-458e-8de4-f5e2746e8b8b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,ATN,seq,,
KRID,KRID(id):(uuid-04d8f96c-b5fc-458e-8de4-f5e2746e8b8b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,ATN,previousPosition,119,
KRID,KRID(id):(uuid-04d8f96c-b5fc-458e-8de4-f5e2746e8b8b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,ATN,KRID,KRID(id):(uuid-04d8f96c-b5fc-458e-8de4-f5e2746e8b8b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,
KRID,KRID(id):(uuid-04d8f96c-b5fc-458e-8de4-f5e2746e8b8b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,ATN,maxOccurs,1,
KRID,KRID(id):(uuid-04d8f96c-b5fc-458e-8de4-f5e2746e8b8b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,ATN,DeN,xsd:element,
KRID,KRID(id):(uuid-04d8f96c-b5fc-458e-8de4-f5e2746e8b8b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,ATN,FILE,StratML.xsd,
KRID,KRID(id):(uuid-04d8f96c-b5fc-458e-8de4-f5e2746e8b8b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,ATN,peer,,
KRID,KRID(id):(uuid-04d8f96c-b5fc-458e-8de4-f5e2746e8b8b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,ATN,position,120,
KRID,KRID(id):(uuid-04d8f96c-b5fc-458e-8de4-f5e2746e8b8b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,ATN,type,xsd:date,
KRID,KRID(id):(uuid-04d8f96c-b5fc-458e-8de4-f5e2746e8b8b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,ATN,id,uuid-04d8f96c-b5fc-458e-8de4-f5e2746e8b8b,
KRID,KRID(id):(uuid-04d8f96c-b5fc-458e-8de4-f5e2746e8b8b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,ATN,parentKRID,KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:,
KRID,KRID(id):(uuid-04d8f96c-b5fc-458e-8de4-f5e2746e8b8b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,ATN,parentPosition,2,
KRID,KRID(id):(uuid-3c9c0a38-4d9b-4641-a0f0-f05e722e6f4c)::-:!!0!!KRID(DeN):(xsd:sequence)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,ATN,DeN,xsd:element,
KRID,KRID(id):(uuid-3c9c0a38-4d9b-4641-a0f0-f05e722e6f4c)::-:!!0!!KRID(DeN):(xsd:sequence)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,ATN,seq,5,
KRID,KRID(id):(uuid-3c9c0a38-4d9b-4641-a0f0-f05e722e6f4c)::-:!!0!!KRID(DeN):(xsd:sequence)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,ATN,minOccurs,0,
KRID,KRID(id):(uuid-3c9c0a38-4d9b-4641-a0f0-f05e722e6f4c)::-:!!0!!KRID(DeN):(xsd:sequence)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,ATN,masterPKRID,KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,
KRID,KRID(id):(uuid-3c9c0a38-4d9b-4641-a0f0-f05e722e6f4c)::-:!!0!!KRID(DeN):(xsd:sequence)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,ATN,previousPosition,87,
KRID,KRID(id):(uuid-3c9c0a38-4d9b-4641-a0f0-f05e722e6f4c)::-:!!0!!KRID(DeN):(xsd:sequence)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,ATN,KRID,KRID(id):(uuid-3c9c0a38-4d9b-4641-a0f0-f05e722e6f4c)::-:!!0!!KRID(DeN):(xsd:sequence)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,
KRID,KRID(id):(uuid-3c9c0a38-4d9b-4641-a0f0-f05e722e6f4c)::-:!!0!!KRID(DeN):(xsd:sequence)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,ATN,maxOccurs,unbounded,
KRID,KRID(id):(uuid-3c9c0a38-4d9b-4641-a0f0-f05e722e6f4c)::-:!!0!!KRID(DeN):(xsd:sequence)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,ATN,masterPosition,73,
KRID,KRID(id):(uuid-3c9c0a38-4d9b-4641-a0f0-f05e722e6f4c)::-:!!0!!KRID(DeN):(xsd:sequence)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,ATN,FILE,StratML.xsd,
KRID,KRID(id):(uuid-3c9c0a38-4d9b-4641-a0f0-f05e722e6f4c)::-:!!0!!KRID(DeN):(xsd:sequence)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,ATN,peer,,
KRID,KRID(id):(uuid-3c9c0a38-4d9b-4641-a0f0-f05e722e6f4c)::-:!!0!!KRID(DeN):(xsd:sequence)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,ATN,position,88,
KRID,KRID(id):(uuid-3c9c0a38-4d9b-4641-a0f0-f05e722e6f4c)::-:!!0!!KRID(DeN):(xsd:sequence)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,ATN,ref,stratml:Stakeholder,
KRID,KRID(id):(uuid-3c9c0a38-4d9b-4641-a0f0-f05e722e6f4c)::-:!!0!!KRID(DeN):(xsd:sequence)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,ATN,id,uuid-3c9c0a38-4d9b-4641-a0f0-f05e722e6f4c,
KRID,KRID(id):(uuid-3c9c0a38-4d9b-4641-a0f0-f05e722e6f4c)::-:!!0!!KRID(DeN):(xsd:sequence)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,ATN,parentKRID,KRID(DeN):(xsd:sequence)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,
KRID,KRID(id):(uuid-3c9c0a38-4d9b-4641-a0f0-f05e722e6f4c)::-:!!0!!KRID(DeN):(xsd:sequence)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,ATN,parentPosition,83,
