v1,v2,v3,v4,v5,v6
PConcordia,KRI(name):(employer-contacts):,CHAIN,KRI(identifier):(mno):::1589321449.37!!KRI(identifier):(mno):::1589321449.37!!KRI(name):(employer-contacts):!!0,,1589321449.38
PConcordia,KRI(name):(employer-contacts):,CHAIN,KRI(identifier):(v):::1589321449.38!!KRI(identifier):(v):::1589321449.38!!KRI(name):(employer-contacts):!!0,,
PConcordia,KRI(name):(employer-contacts):,CHAIN,KRI(identifier):(v):::1589321449.38!!KRI(identifier):(v):::1589321449.38!!KRI(name):(employer-contacts):!!0,,1589321449.38
PConcordia,KRI(name):(employer-contacts):,CHAIN,KRI(identifier):(v):::1589321449.38!!KRI(identifier):(v):::1589321449.38!!KRI(name):(employer-contacts):!!0,,1589321449.39
PConcordia,KRI(pickup):(30):::1589321449.53,CHAIN,KRI(identifier):(Spqr):::1589321449.54!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,
PConcordia,KRI(pickup):(30):::1589321449.53,CHAIN,KRI(identifier):(Spqr):::1589321449.54!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321449.56
PConcordia,KRI(pickup):(30):::1589321449.53,CHAIN,KRI(identifier):(Spqr):::1589321449.54!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321449.54
PConcordia,KRI(pickup):(30):::1589321449.53,CHAIN,KRI(identifier):(Spqr):::1589321449.54!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321449.55
PConcordia,KRI(pickup):(22):::1589321449.39,CHAIN,KRI(pickup):(23):::1589321449.41!!KRI(pickup):(23):::1589321449.41!!KRI(pickup):(22):::1589321449.39!!KRI(identifier):(v):::1589321449.38!!KRI(name):(employer-contacts):!!0,,
PConcordia,KRI(pickup):(22):::1589321449.39,CHAIN,KRI(pickup):(23):::1589321449.41!!KRI(pickup):(23):::1589321449.41!!KRI(pickup):(22):::1589321449.39!!KRI(identifier):(v):::1589321449.38!!KRI(name):(employer-contacts):!!0,,1589321449.41
PConcordia,KRI(pickup):(22):::1589321449.39,CHAIN,KRI(pickup):(23):::1589321449.41!!KRI(pickup):(23):::1589321449.41!!KRI(pickup):(22):::1589321449.39!!KRI(identifier):(v):::1589321449.38!!KRI(name):(employer-contacts):!!0,,1589321449.43
PConcordia,KRI(pickup):(22):::1589321449.39,CHAIN,KRI(pickup):(23):::1589321449.41!!KRI(pickup):(23):::1589321449.41!!KRI(pickup):(22):::1589321449.39!!KRI(identifier):(v):::1589321449.38!!KRI(name):(employer-contacts):!!0,,1589321449.42
PConcordia,KRI(pickup):(22):::1589321449.39,CHAIN,KRI(pickup):(23):::1589321449.41!!KRI(pickup):(23):::1589321449.41!!KRI(pickup):(22):::1589321449.39!!KRI(identifier):(v):::1589321449.38!!KRI(name):(employer-contacts):!!0,,1589321449.44
PConcordia,KRI(identifier):(100):::1589321449.06,CHAIN,KRI(identifier):(abc):::1589321449.08!!KRI(identifier):(abc):::1589321449.08!!KRI(identifier):(100):::1589321449.06!!KRI(name):(employer-contacts):!!0,,
PConcordia,KRI(identifier):(100):::1589321449.06,CHAIN,KRI(identifier):(abc):::1589321449.08!!KRI(identifier):(abc):::1589321449.08!!KRI(identifier):(100):::1589321449.06!!KRI(name):(employer-contacts):!!0,,1589321449.09
PConcordia,KRI(identifier):(100):::1589321449.06,CHAIN,KRI(identifier):(abc):::1589321449.08!!KRI(identifier):(abc):::1589321449.08!!KRI(identifier):(100):::1589321449.06!!KRI(name):(employer-contacts):!!0,,1589321449.08
PConcordia,KRI(identifier):(100):::1589321449.06,CHAIN,KRI(identifier):(abc):::1589321449.08!!KRI(identifier):(abc):::1589321449.08!!KRI(identifier):(100):::1589321449.06!!KRI(name):(employer-contacts):!!0,,1589321449.1
PConcordia,KRI(identifier):(100):::1589321449.06,CHAIN,KRI(identifier):(an-c):::1589321449.32!!KRI(identifier):(an-c):::1589321449.32!!KRI(identifier):(100):::1589321449.06!!KRI(name):(employer-contacts):!!0,,
PConcordia,KRI(identifier):(100):::1589321449.06,CHAIN,KRI(identifier):(an-c):::1589321449.32!!KRI(identifier):(an-c):::1589321449.32!!KRI(identifier):(100):::1589321449.06!!KRI(name):(employer-contacts):!!0,,1589321449.34
PConcordia,KRI(identifier):(100):::1589321449.06,CHAIN,KRI(identifier):(an-c):::1589321449.32!!KRI(identifier):(an-c):::1589321449.32!!KRI(identifier):(100):::1589321449.06!!KRI(name):(employer-contacts):!!0,,1589321449.32
PConcordia,KRI(identifier):(100):::1589321449.06,CHAIN,KRI(identifier):(an-c):::1589321449.32!!KRI(identifier):(an-c):::1589321449.32!!KRI(identifier):(100):::1589321449.06!!KRI(name):(employer-contacts):!!0,,1589321449.33
UID,KRI(pickup):(7):::1589321449.13,,,,
UID,KRI(identifier):(bbven):::1589321450.14,,,,
UID,KRI(identifier):(mno):::1589321449.37,,,,
UID,KRI(identifier):(ccf-1):::1589321449.17,,,,
UID,KRI(pickup):(37):::1589321449.73,,,,
UID,KRI(identifier):(vper):::1589321449.44,,,,
UID,KRI(pickup):(6):::1589321449.1,,,,
UID,KRI(pickup):(30):::1589321449.53,,,,
UID,KRI(identifier):(BBB):::1589321450.02,,,,
UID,KRI(identifier):(v):::1589321449.38,,,,
UID,KRI(identifier):(an-c):::1589321449.32,,,,
UID,KRI(identifier):(sper):::1589321449.79,,,,
UID,KRI(pickup):(49):::1589321450.05,,,,
UID,KRI(identifier):(ccad):::1589321449.34,,,,
UID,KRI(identifier):(Spqr):::1589321449.54,,,,
UID,KRI(pickup):(34):::1589321449.63,,,,
UID,KRI(pickup):(32):::1589321449.56,,,,
UID,KRI(identifier):(ccl-1):::1589321449.22,,,,
UID,KRI(pickup):(33):::1589321449.59,,,,
UID,KRI(pickup):(50):::1589321450.09,,,,
UID,KRI(identifier):(abc):::1589321449.08,,,,
UID,KRI(pickup):(36):::1589321449.68,,,,
UID,KRI(pickup):(22):::1589321449.39,,,,
UID,KRI(pickup):(23):::1589321449.41,,,,
UID,KRI(identifier):(sa):::1589321449.93,,,,
UID,KRI(identifier):(bbsu):::1589321450.2,,,,
UID,KRI(identifier):(sad):::1589321449.97,,,,
UID,KRI(identifier):(cce-1):::1589321449.27,,,,
UID,KRI(identifier):(sper2):::1589321449.86,,,,
UID,KRI(identifier):(vper2):::1589321449.48,,,,
UID,KRI(name):(employer-contacts):,,,,
UID,KRI(identifier):(100):::1589321449.06,,,,
ATN,ref,supplier,KRI,KRI(identifier):(bbsu):::1589321450.2,
ATN,ref,person,KRI,KRI(identifier):(sper2):::1589321449.86,
ATN,ref,person,KRI,KRI(identifier):(vper2):::1589321449.48,
ATN,ref,person,KRI,KRI(identifier):(vper):::1589321449.44,
ATN,ref,person,KRI,KRI(identifier):(sper):::1589321449.79,
ATN,ref,contact,KRI,KRI(identifier):(mno):::1589321449.37,
ATN,ref,vendor,KRI,KRI(identifier):(bbven):::1589321450.14,
ATN,elementPU,33,KRI,KRI(pickup):(37):::1589321449.73,
ATN,elementPU,5,KRI,KRI(pickup):(7):::1589321449.13,
ATN,elementPU,21,KRI,KRI(pickup):(23):::1589321449.41,
ATN,elementPU,48,KRI,KRI(pickup):(50):::1589321450.09,
ATN,name,begin,KRI,KRI(identifier):(BBB):::1589321450.02,
ATN,name,mainContact,KRI,KRI(identifier):(vper):::1589321449.44,
ATN,name,mainContact,KRI,KRI(identifier):(sper):::1589321449.79,
ATN,name,vendor,KRI,KRI(identifier):(v):::1589321449.38,
ATN,name,employer-contacts,KRI,KRI(name):(employer-contacts):,
ATN,name,person,KRI,KRI(identifier):(mno):::1589321449.37,
ATN,name,secondContact,KRI,KRI(identifier):(sper2):::1589321449.86,
ATN,name,secondContact,KRI,KRI(identifier):(vper2):::1589321449.48,
ATN,name,Lname,KRI,KRI(identifier):(ccl-1):::1589321449.22,
ATN,name,Phone,KRI,KRI(identifier):(cce-1):::1589321449.27,
ATN,name,contact,KRI,KRI(identifier):(abc):::1589321449.08,
ATN,name,Fname,KRI,KRI(identifier):(ccf-1):::1589321449.17,
ATN,name,supplier,KRI,KRI(identifier):(Spqr):::1589321449.54,
ATN,seq,,KRI,KRI(pickup):(7):::1589321449.13,
ATN,seq,,KRI,KRI(identifier):(mno):::1589321449.37,
ATN,seq,,KRI,KRI(pickup):(6):::1589321449.1,
ATN,seq,,KRI,KRI(pickup):(30):::1589321449.53,
ATN,seq,,KRI,KRI(identifier):(BBB):::1589321450.02,
ATN,seq,,KRI,KRI(identifier):(v):::1589321449.38,
ATN,seq,,KRI,KRI(identifier):(an-c):::1589321449.32,
ATN,seq,,KRI,KRI(pickup):(49):::1589321450.05,
ATN,seq,,KRI,KRI(identifier):(ccad):::1589321449.34,
ATN,seq,,KRI,KRI(pickup):(37):::1589321449.73,
ATN,seq,,KRI,KRI(pickup):(34):::1589321449.63,
ATN,seq,,KRI,KRI(identifier):(sad):::1589321449.97,
ATN,seq,,KRI,KRI(identifier):(Spqr):::1589321449.54,
ATN,seq,,KRI,KRI(pickup):(50):::1589321450.09,
ATN,seq,,KRI,KRI(identifier):(abc):::1589321449.08,
ATN,seq,,KRI,KRI(pickup):(36):::1589321449.68,
ATN,seq,,KRI,KRI(pickup):(22):::1589321449.39,
ATN,seq,,KRI,KRI(pickup):(23):::1589321449.41,
ATN,seq,,KRI,KRI(identifier):(sa):::1589321449.93,
ATN,seq,,KRI,KRI(pickup):(32):::1589321449.56,
ATN,seq,,KRI,KRI(pickup):(33):::1589321449.59,
ATN,seq,,KRI,KRI(name):(employer-contacts):,
ATN,seq,,KRI,KRI(identifier):(100):::1589321449.06,
ATN,seq,1,KRI,KRI(identifier):(bbven):::1589321450.14,
ATN,seq,1,KRI,KRI(identifier):(ccf-1):::1589321449.17,
ATN,seq,1,KRI,KRI(identifier):(vper):::1589321449.44,
ATN,seq,1,KRI,KRI(identifier):(sper):::1589321449.79,
ATN,seq,3,KRI,KRI(identifier):(cce-1):::1589321449.27,
ATN,seq,2,KRI,KRI(identifier):(sper2):::1589321449.86,
ATN,seq,2,KRI,KRI(identifier):(vper2):::1589321449.48,
ATN,seq,2,KRI,KRI(identifier):(bbsu):::1589321450.2,
ATN,seq,2,KRI,KRI(identifier):(ccl-1):::1589321449.22,
ATN,test,ox,KRI,KRI(identifier):(mno):::1589321449.37,
ATN,previousKRI,0,KRI,KRI(name):(employer-contacts):,
ATN,previousKRI,32,KRI,KRI(pickup):(33):::1589321449.59,
ATN,previousKRI,32,KRI,KRI(identifier):(sa):::1589321449.93,
ATN,previousKRI,2,KRI,KRI(identifier):(mno):::1589321449.37,
ATN,previousKRI,2,KRI,KRI(identifier):(v):::1589321449.38,
ATN,previousKRI,2,KRI,KRI(pickup):(30):::1589321449.53,
ATN,previousKRI,2,KRI,KRI(identifier):(100):::1589321449.06,
ATN,previousKRI,4,KRI,KRI(identifier):(an-c):::1589321449.32,
ATN,previousKRI,4,KRI,KRI(identifier):(abc):::1589321449.08,
ATN,previousKRI,5,KRI,KRI(pickup):(6):::1589321449.1,
ATN,previousKRI,6,KRI,KRI(pickup):(7):::1589321449.13,
ATN,previousKRI,7,KRI,KRI(identifier):(ccf-1):::1589321449.17,
ATN,previousKRI,7,KRI,KRI(identifier):(ccl-1):::1589321449.22,
ATN,previousKRI,7,KRI,KRI(identifier):(cce-1):::1589321449.27,
ATN,previousKRI,43,KRI,KRI(identifier):(sad):::1589321449.97,
ATN,previousKRI,14,KRI,KRI(identifier):(ccad):::1589321449.34,
ATN,previousKRI,48,KRI,KRI(pickup):(49):::1589321450.05,
ATN,previousKRI,49,KRI,KRI(pickup):(50):::1589321450.09,
ATN,previousKRI,50,KRI,KRI(identifier):(bbsu):::1589321450.2,
ATN,previousKRI,50,KRI,KRI(identifier):(bbven):::1589321450.14,
ATN,previousKRI,21,KRI,KRI(pickup):(22):::1589321449.39,
ATN,previousKRI,22,KRI,KRI(pickup):(23):::1589321449.41,
ATN,previousKRI,23,KRI,KRI(identifier):(vper2):::1589321449.48,
ATN,previousKRI,23,KRI,KRI(identifier):(vper):::1589321449.44,
ATN,previousKRI,36,KRI,KRI(pickup):(37):::1589321449.73,
ATN,previousKRI,33,KRI,KRI(pickup):(34):::1589321449.63,
ATN,previousKRI,33,KRI,KRI(pickup):(36):::1589321449.68,
ATN,previousKRI,37,KRI,KRI(identifier):(sper2):::1589321449.86,
ATN,previousKRI,37,KRI,KRI(identifier):(sper):::1589321449.79,
ATN,previousKRI,30,KRI,KRI(identifier):(Spqr):::1589321449.54,
ATN,previousKRI,31,KRI,KRI(identifier):(BBB):::1589321450.02,
ATN,previousKRI,31,KRI,KRI(pickup):(32):::1589321449.56,
ATN,masterPKI,KRI(identifier):(BBB):::1589321450.02,KRI,KRI(pickup):(50):::1589321450.09,
ATN,masterPKI,KRI(identifier):(BBB):::1589321450.02,KRI,KRI(identifier):(bbsu):::1589321450.2,
ATN,masterPKI,KRI(identifier):(BBB):::1589321450.02,KRI,KRI(identifier):(bbven):::1589321450.14,
ATN,masterPKI,KRI(pickup):(33):::1589321449.59,KRI,KRI(identifier):(sper2):::1589321449.86,
ATN,masterPKI,KRI(pickup):(33):::1589321449.59,KRI,KRI(pickup):(37):::1589321449.73,
ATN,masterPKI,KRI(pickup):(33):::1589321449.59,KRI,KRI(identifier):(sper):::1589321449.79,
ATN,masterPKI,KRI(identifier):(abc):::1589321449.08,KRI,KRI(identifier):(ccf-1):::1589321449.17,
ATN,masterPKI,KRI(identifier):(abc):::1589321449.08,KRI,KRI(identifier):(ccl-1):::1589321449.22,
ATN,masterPKI,KRI(identifier):(abc):::1589321449.08,KRI,KRI(identifier):(cce-1):::1589321449.27,
ATN,masterPKI,KRI(identifier):(abc):::1589321449.08,KRI,KRI(pickup):(7):::1589321449.13,
ATN,masterPKI,KRI(identifier):(v):::1589321449.38,KRI,KRI(identifier):(vper):::1589321449.44,
ATN,masterPKI,KRI(identifier):(v):::1589321449.38,KRI,KRI(pickup):(23):::1589321449.41,
ATN,masterPKI,KRI(identifier):(v):::1589321449.38,KRI,KRI(identifier):(vper2):::1589321449.48,
ATN,cnx,documentation,KRI,KRI(pickup):(34):::1589321449.63,
ATN,cnx,documentation,KRI,KRI(pickup):(33):::1589321449.59,
ATN,cnx,description,KRI,KRI(identifier):(sad):::1589321449.97,
ATN,cnx,description,KRI,KRI(identifier):(ccad):::1589321449.34,
ATN,cnx,contacts,KRI,KRI(identifier):(100):::1589321449.06,
ATN,cnx,suppliers,KRI,KRI(pickup):(30):::1589321449.53,
ATN,cnx,sequence,KRI,KRI(pickup):(50):::1589321450.09,
ATN,cnx,sequence,KRI,KRI(pickup):(37):::1589321449.73,
ATN,cnx,sequence,KRI,KRI(pickup):(23):::1589321449.41,
ATN,cnx,sequence,KRI,KRI(pickup):(7):::1589321449.13,
ATN,cnx,element,KRI,KRI(identifier):(BBB):::1589321450.02,
ATN,cnx,element,KRI,KRI(identifier):(bbsu):::1589321450.2,
ATN,cnx,element,KRI,KRI(identifier):(ccl-1):::1589321449.22,
ATN,cnx,element,KRI,KRI(identifier):(abc):::1589321449.08,
ATN,cnx,element,KRI,KRI(identifier):(v):::1589321449.38,
ATN,cnx,element,KRI,KRI(identifier):(bbven):::1589321450.14,
ATN,cnx,element,KRI,KRI(identifier):(mno):::1589321449.37,
ATN,cnx,element,KRI,KRI(identifier):(ccf-1):::1589321449.17,
ATN,cnx,element,KRI,KRI(identifier):(vper):::1589321449.44,
ATN,cnx,element,KRI,KRI(identifier):(cce-1):::1589321449.27,
ATN,cnx,element,KRI,KRI(identifier):(sper2):::1589321449.86,
ATN,cnx,element,KRI,KRI(identifier):(vper2):::1589321449.48,
ATN,cnx,element,KRI,KRI(identifier):(Spqr):::1589321449.54,
ATN,cnx,element,KRI,KRI(identifier):(sper):::1589321449.79,
ATN,cnx,complexType,KRI,KRI(pickup):(49):::1589321450.05,
ATN,cnx,complexType,KRI,KRI(pickup):(6):::1589321449.1,
ATN,cnx,complexType,KRI,KRI(pickup):(22):::1589321449.39,
ATN,cnx,complexType,KRI,KRI(pickup):(36):::1589321449.68,
ATN,cnx,annotation,KRI,KRI(identifier):(an-c):::1589321449.32,
ATN,cnx,annotation,KRI,KRI(pickup):(32):::1589321449.56,
ATN,cnx,annotation,KRI,KRI(identifier):(sa):::1589321449.93,
ATN,cnx,schema,KRI,KRI(name):(employer-contacts):,
ATN,masterPU,33,KRI,KRI(identifier):(sper2):::1589321449.86,
ATN,masterPU,33,KRI,KRI(identifier):(sper):::1589321449.79,
ATN,masterPU,5,KRI,KRI(identifier):(ccf-1):::1589321449.17,
ATN,masterPU,5,KRI,KRI(identifier):(ccl-1):::1589321449.22,
ATN,masterPU,5,KRI,KRI(identifier):(cce-1):::1589321449.27,
ATN,masterPU,21,KRI,KRI(identifier):(vper2):::1589321449.48,
ATN,masterPU,21,KRI,KRI(identifier):(vper):::1589321449.44,
ATN,masterPU,48,KRI,KRI(identifier):(bbsu):::1589321450.2,
ATN,masterPU,48,KRI,KRI(identifier):(bbven):::1589321450.14,
ATN,maxoccurs,1,KRI,KRI(identifier):(ccf-1):::1589321449.17,
ATN,maxoccurs,1,KRI,KRI(identifier):(ccl-1):::1589321449.22,
ATN,maxoccurs,unbounded,KRI,KRI(identifier):(cce-1):::1589321449.27,
ATN,pickup,51,KRI,KRI(identifier):(bbven):::1589321450.14,
ATN,pickup,50,KRI,KRI(pickup):(50):::1589321450.09,
ATN,pickup,49,KRI,KRI(pickup):(49):::1589321450.05,
ATN,pickup,52,KRI,KRI(identifier):(bbsu):::1589321450.2,
ATN,pickup,24,KRI,KRI(identifier):(vper):::1589321449.44,
ATN,pickup,25,KRI,KRI(identifier):(vper2):::1589321449.48,
ATN,pickup,21,KRI,KRI(identifier):(v):::1589321449.38,
ATN,pickup,22,KRI,KRI(pickup):(22):::1589321449.39,
ATN,pickup,23,KRI,KRI(pickup):(23):::1589321449.41,
ATN,pickup,44,KRI,KRI(identifier):(sad):::1589321449.97,
ATN,pickup,43,KRI,KRI(identifier):(sa):::1589321449.93,
ATN,pickup,2,KRI,KRI(name):(employer-contacts):,
ATN,pickup,5,KRI,KRI(identifier):(abc):::1589321449.08,
ATN,pickup,4,KRI,KRI(identifier):(100):::1589321449.06,
ATN,pickup,7,KRI,KRI(pickup):(7):::1589321449.13,
ATN,pickup,6,KRI,KRI(pickup):(6):::1589321449.1,
ATN,pickup,9,KRI,KRI(identifier):(ccl-1):::1589321449.22,
ATN,pickup,8,KRI,KRI(identifier):(ccf-1):::1589321449.17,
ATN,pickup,10,KRI,KRI(identifier):(cce-1):::1589321449.27,
ATN,pickup,39,KRI,KRI(identifier):(sper2):::1589321449.86,
ATN,pickup,38,KRI,KRI(identifier):(sper):::1589321449.79,
ATN,pickup,15,KRI,KRI(identifier):(ccad):::1589321449.34,
ATN,pickup,14,KRI,KRI(identifier):(an-c):::1589321449.32,
ATN,pickup,19,KRI,KRI(identifier):(mno):::1589321449.37,
ATN,pickup,32,KRI,KRI(pickup):(32):::1589321449.56,
ATN,pickup,31,KRI,KRI(identifier):(Spqr):::1589321449.54,
ATN,pickup,30,KRI,KRI(pickup):(30):::1589321449.53,
ATN,pickup,37,KRI,KRI(pickup):(37):::1589321449.73,
ATN,pickup,36,KRI,KRI(pickup):(36):::1589321449.68,
ATN,pickup,34,KRI,KRI(pickup):(34):::1589321449.63,
ATN,pickup,33,KRI,KRI(pickup):(33):::1589321449.59,
ATN,pickup,48,KRI,KRI(identifier):(BBB):::1589321450.02,
ATN,version,04/20/2020-1300,KRI,KRI(name):(employer-contacts):,
ATN,value,info,KRI,KRI(identifier):(ccad):::1589321449.34,
ATN,value,info2,KRI,KRI(identifier):(sad):::1589321449.97,
ATN,value,supplier: an entity (person, company or government) that delivers a good or service to you.,KRI,KRI(pickup):(33):::1589321449.59,
ATN,FILE,test.xsd,KRI,KRI(pickup):(7):::1589321449.13,
ATN,FILE,test.xsd,KRI,KRI(identifier):(bbven):::1589321450.14,
ATN,FILE,test.xsd,KRI,KRI(identifier):(mno):::1589321449.37,
ATN,FILE,test.xsd,KRI,KRI(identifier):(ccf-1):::1589321449.17,
ATN,FILE,test.xsd,KRI,KRI(pickup):(37):::1589321449.73,
ATN,FILE,test.xsd,KRI,KRI(identifier):(vper):::1589321449.44,
ATN,FILE,test.xsd,KRI,KRI(pickup):(6):::1589321449.1,
ATN,FILE,test.xsd,KRI,KRI(pickup):(30):::1589321449.53,
ATN,FILE,test.xsd,KRI,KRI(identifier):(BBB):::1589321450.02,
ATN,FILE,test.xsd,KRI,KRI(identifier):(v):::1589321449.38,
ATN,FILE,test.xsd,KRI,KRI(identifier):(an-c):::1589321449.32,
ATN,FILE,test.xsd,KRI,KRI(identifier):(sper):::1589321449.79,
ATN,FILE,test.xsd,KRI,KRI(pickup):(49):::1589321450.05,
ATN,FILE,test.xsd,KRI,KRI(identifier):(ccad):::1589321449.34,
ATN,FILE,test.xsd,KRI,KRI(identifier):(Spqr):::1589321449.54,
ATN,FILE,test.xsd,KRI,KRI(pickup):(34):::1589321449.63,
ATN,FILE,test.xsd,KRI,KRI(pickup):(32):::1589321449.56,
ATN,FILE,test.xsd,KRI,KRI(identifier):(ccl-1):::1589321449.22,
ATN,FILE,test.xsd,KRI,KRI(pickup):(33):::1589321449.59,
ATN,FILE,test.xsd,KRI,KRI(pickup):(50):::1589321450.09,
ATN,FILE,test.xsd,KRI,KRI(identifier):(abc):::1589321449.08,
ATN,FILE,test.xsd,KRI,KRI(pickup):(36):::1589321449.68,
ATN,FILE,test.xsd,KRI,KRI(pickup):(22):::1589321449.39,
ATN,FILE,test.xsd,KRI,KRI(pickup):(23):::1589321449.41,
ATN,FILE,test.xsd,KRI,KRI(identifier):(sa):::1589321449.93,
ATN,FILE,test.xsd,KRI,KRI(identifier):(bbsu):::1589321450.2,
ATN,FILE,test.xsd,KRI,KRI(identifier):(sad):::1589321449.97,
ATN,FILE,test.xsd,KRI,KRI(identifier):(cce-1):::1589321449.27,
ATN,FILE,test.xsd,KRI,KRI(identifier):(sper2):::1589321449.86,
ATN,FILE,test.xsd,KRI,KRI(identifier):(vper2):::1589321449.48,
ATN,FILE,test.xsd,KRI,KRI(name):(employer-contacts):,
ATN,FILE,test.xsd,KRI,KRI(identifier):(100):::1589321449.06,
ATN,minOccurs,0,KRI,KRI(identifier):(cce-1):::1589321449.27,
ATN,peer,,KRI,KRI(pickup):(7):::1589321449.13,
ATN,peer,,KRI,KRI(identifier):(bbven):::1589321450.14,
ATN,peer,,KRI,KRI(identifier):(mno):::1589321449.37,
ATN,peer,,KRI,KRI(identifier):(ccf-1):::1589321449.17,
ATN,peer,,KRI,KRI(pickup):(37):::1589321449.73,
ATN,peer,,KRI,KRI(identifier):(vper):::1589321449.44,
ATN,peer,,KRI,KRI(pickup):(6):::1589321449.1,
ATN,peer,,KRI,KRI(pickup):(30):::1589321449.53,
ATN,peer,,KRI,KRI(identifier):(BBB):::1589321450.02,
ATN,peer,,KRI,KRI(identifier):(v):::1589321449.38,
ATN,peer,,KRI,KRI(identifier):(an-c):::1589321449.32,
ATN,peer,,KRI,KRI(identifier):(sper):::1589321449.79,
ATN,peer,,KRI,KRI(pickup):(49):::1589321450.05,
ATN,peer,,KRI,KRI(identifier):(ccad):::1589321449.34,
ATN,peer,,KRI,KRI(identifier):(Spqr):::1589321449.54,
ATN,peer,,KRI,KRI(pickup):(34):::1589321449.63,
ATN,peer,,KRI,KRI(pickup):(32):::1589321449.56,
ATN,peer,,KRI,KRI(identifier):(ccl-1):::1589321449.22,
ATN,peer,,KRI,KRI(pickup):(33):::1589321449.59,
ATN,peer,,KRI,KRI(pickup):(50):::1589321450.09,
ATN,peer,,KRI,KRI(identifier):(abc):::1589321449.08,
ATN,peer,,KRI,KRI(pickup):(36):::1589321449.68,
ATN,peer,,KRI,KRI(pickup):(22):::1589321449.39,
ATN,peer,,KRI,KRI(pickup):(23):::1589321449.41,
ATN,peer,,KRI,KRI(identifier):(sa):::1589321449.93,
ATN,peer,,KRI,KRI(identifier):(bbsu):::1589321450.2,
ATN,peer,,KRI,KRI(identifier):(sad):::1589321449.97,
ATN,peer,,KRI,KRI(identifier):(cce-1):::1589321449.27,
ATN,peer,,KRI,KRI(identifier):(sper2):::1589321449.86,
ATN,peer,,KRI,KRI(identifier):(vper2):::1589321449.48,
ATN,peer,,KRI,KRI(name):(employer-contacts):,
ATN,peer,,KRI,KRI(identifier):(100):::1589321449.06,
ATN,minoccurs,0,KRI,KRI(identifier):(bbsu):::1589321450.2,
ATN,minoccurs,0,KRI,KRI(identifier):(bbven):::1589321450.14,
ATN,identifier,cce-1,KRI,KRI(identifier):(cce-1):::1589321449.27,
ATN,identifier,sa,KRI,KRI(identifier):(sa):::1589321449.93,
ATN,identifier,abc,KRI,KRI(identifier):(abc):::1589321449.08,
ATN,identifier,sad,KRI,KRI(identifier):(sad):::1589321449.97,
ATN,identifier,ccl-1,KRI,KRI(identifier):(ccl-1):::1589321449.22,
ATN,identifier,Spqr,KRI,KRI(identifier):(Spqr):::1589321449.54,
ATN,identifier,bbsu,KRI,KRI(identifier):(bbsu):::1589321450.2,
ATN,identifier,bbven,KRI,KRI(identifier):(bbven):::1589321450.14,
ATN,identifier,v,KRI,KRI(identifier):(v):::1589321449.38,
ATN,identifier,sper,KRI,KRI(identifier):(sper):::1589321449.79,
ATN,identifier,BBB,KRI,KRI(identifier):(BBB):::1589321450.02,
ATN,identifier,vper,KRI,KRI(identifier):(vper):::1589321449.44,
ATN,identifier,sper2,KRI,KRI(identifier):(sper2):::1589321449.86,
ATN,identifier,vper2,KRI,KRI(identifier):(vper2):::1589321449.48,
ATN,identifier,mno,KRI,KRI(identifier):(mno):::1589321449.37,
ATN,identifier,an-c,KRI,KRI(identifier):(an-c):::1589321449.32,
ATN,identifier,100,KRI,KRI(identifier):(100):::1589321449.06,
ATN,identifier,ccf-1,KRI,KRI(identifier):(ccf-1):::1589321449.17,
ATN,identifier,ccad,KRI,KRI(identifier):(ccad):::1589321449.34,
ATN,type,string,KRI,KRI(identifier):(ccf-1):::1589321449.17,
ATN,type,string,KRI,KRI(identifier):(ccl-1):::1589321449.22,
ATN,type,string,KRI,KRI(identifier):(cce-1):::1589321449.27,
previousKRI,,KRI:SEQ,KRI(name):(employer-contacts):,,
previousKRI,,KRI:PEER,KRI(name):(employer-contacts):,,
previousKRI,KRI(identifier):(BBB):::1589321450.02,KRI:SEQ,KRI(pickup):(49):::1589321450.05,,
previousKRI,KRI(identifier):(BBB):::1589321450.02,KRI:PEER,KRI(pickup):(49):::1589321450.05,,
previousKRI,KRI(pickup):(32):::1589321449.56,KRI:SEQ,KRI(pickup):(33):::1589321449.59,,
previousKRI,KRI(pickup):(32):::1589321449.56,KRI:SEQ,KRI(identifier):(sa):::1589321449.93,,
previousKRI,KRI(pickup):(32):::1589321449.56,KRI:PEER,KRI(pickup):(33):::1589321449.59,,
previousKRI,KRI(pickup):(32):::1589321449.56,KRI:PEER,KRI(identifier):(sa):::1589321449.93,,
previousKRI,KRI(pickup):(23):::1589321449.41,KRI:SEQ,KRI(identifier):(vper2):::1589321449.48,2,
previousKRI,KRI(pickup):(23):::1589321449.41,KRI:SEQ,KRI(identifier):(vper):::1589321449.44,1,
previousKRI,KRI(pickup):(23):::1589321449.41,KRI:PEER,KRI(identifier):(vper2):::1589321449.48,,
previousKRI,KRI(pickup):(23):::1589321449.41,KRI:PEER,KRI(identifier):(vper):::1589321449.44,,
